program-management	prince2-project-management,agile-project-management,business-management-principles,enterprise-risk-management
wet-tumbling	abrasive-machining-processes,sanding-techniques
calculate-optimal-time-for-insemination	
translate-keywords-into-full-texts	fill-out-forms,type-at-speed
lead-the-dental-team	lead-a-team,cooperate-with-colleagues,guide-staff,manage-teamwork
sterilise-working-environment	clean-jewellery-pieces,clean-surfaces
keywords-in-digital-content	metadata,use-vocabulary-from-across-content-areas,identify-content-required-to-provide-an-answer-to-compelling-questions
legal-studies	gather-and-analyze-research-data-such-as-statutes-decisions-and-legal-217c28,legislative-procedures
theoretical-lexicography	linguistics,grammar
handle-children-s-problems	identify-learning-disorders,counsel-children-and-families-to-help-solve-conflicts-and-problems-in-fe2fd5
operate-grease-gun	use-hand-tools
domain-name-service	database,basic-internet-skills
demonstrate-proficiency-in-packaging-standards	manage-packaging-material,pack-goods,prepare-samples-for-testing,produce-samples
advise-on-consumer-rights	assist-customers,provide-advice-on-breaches-of-regulation,provide-legal-advice
model-medical-devices	use-ict-hardware,problem-solving-with-digital-tools,use-polygonal-modelling,install-software
mark-film-reels	remove-photographic-film-from-camera,mix-ink
energy-market	energy,biogas-energy
engineer-seismic-equipment	resolve-equipment-malfunctions,design-scientific-equipment,develop-instrumentation-systems,design-electromechanical-systems
stack-timber	manage-logs-segregation-and-stacking,distinguish-lumber-categories
manage-a-healthcare-unit-budget	manage-inventory,manage-physical-resources
cultivate-crops-for-biomass	grow-plants,ensure-soil-fertility,maintain-plant-soil-nutrition,maintain-plant-health
use-experience-map	perform-data-analysis,problem-solving-with-digital-tools
protection-from-natural-elements	explain-how-weather-climate-and-other-environmental-characteristics-9a33c5,understand-patterns-of-weather-and-factors-that-affect-weather
general-principles-of-food-law	food-policy,food-materials,food-labels
manage-technical-aspects-of-vineyard-production	manage-production-systems,participate-in-technical-aspects-of-the-production,manage-resources
balance-hydraulics-of-hot-water-systems	perform-hydrodynamics-calculations,measure-water-flow,execute-analytical-mathematical-calculations
use-a-water-fed-pole-system	perform-outdoor-cleaning-activities,vacuum-surfaces
manage-sport-facility-finances	exercise-stewardship,handle-cash-flow
identify-information-needs-of-young-people	assess-informational-needs,communicate-with-youth,interview-clients-to-gather-information-about-their-backgrounds-needs-or-32d432,gather-information-in-order-to-provide-services-to-clients
mergers-and-acquisitions	accounting-department-processes,stock-market,business-management-principles,legal-studies
mathematical-modelling	plan-or-develop-research-models-using-knowledge-of-mathematical-and-6da750,hypotheses-are-formulated-to-explain-the-objects-or-phenomena-being-modeled,develop-and-or-use-a-model-to-predict-and-or-describe-phenomena
manage-government-funded-programmes	manage-several-projects,manage-government-policy-implementation
horse-racing-regulation	horse-riding,licences-regulation,sport-games-rules,sporting-events
captioning-software	authoring-software
place-orders-for-clothing-merchandise	order-supplies,coordinate-orders-from-various-suppliers,purchase-supplies
operate-tissue-sheet-binder	operate-binder-machine,operate-collating-machine
provide-medicines-information	provide-medication-information,provide-information,answer-patients-questions
cooperate-with-education-professionals	provide-input-to-collaborators-to-guide-their-work,assist-community
insert-semen	determine-the-sex-of-the-animal,assess-animal-behaviour,understand-the-animal-s-situation,handle-frozen-semen
technical-equipment-for-crop-production	fertilisation-principles,greenhouse-types
blockchain-signature-schemes	
operate-warehouse-materials	operate-hydraulic-jack-lift,organise-weight-of-loads-according-to-lifting-equipment-capacity,operate-forklift
normalise-data	perform-data-cleansing,use-databases,operate-relational-database-management-system
interact-verbally-in-occitan	
safe-use-of-pesticides	
respond-to-visitor-complaints	question-callers-to-determine-their-locations-and-the-nature-of-their-b16fb1,listen-actively,respond-to-enquiries
interact-verbally-in-czech	
stock-tobacco-products-machines	sort-tobacco-leaves,dry-tobacco-leaves,ferment-stacks-of-tobacco-leaves,grade-tobacco-leaves,prepare-raw-materials
glass-tempering	glassworking
electrooptic-devices	physics,mathematical-physics,chemistry
electron-beam-welding-machine-parts	mechanics,electric-motors
work-in-an-international-environment	show-intercultural-awareness,establish-communication-with-foreign-cultures,build-rapport-with-people-from-different-cultural-backgrounds,work-with-broad-variety-of-personalities,respect-cultural-preferences
inspect-silo-systems	assess-environmental-parameters-at-the-workplace-for-food-products,maintain-vessel-safety-and-emergency-equipment,recognise-the-hazards-of-dangerous-goods
display-betting-information	communicate-gambling-rules,deliver-visual-presentation-of-data,exchange-money-for-chips
ensure-compliance-with-port-regulations	ensure-compliance-with-legal-requirements,comply-with-legal-regulations,review-ship-documentation
understand-written-ukrainian	basic-reading,written-comprehension
theories-of-personality	social-sciences,personality-psychology,science-theories-are-based-on-a-body-of-evidence-and-many-tests,social-theories
inspect-drilling-equipment	inspect-machinery,monitor-equipment-condition,perform-test-run
respect-publication-formats	provide-written-content,apply-grammar-and-spelling-rules
use-snow-removal-equipment	remove-debris,transport-physical-resources-within-the-work-area
create-prototype-of-user-experience-solutions	combine-business-technology-with-user-experience,design-interaction-model
wear-cleanroom-suit	maintain-a-safe-hygienic-and-secure-working-environment,avoid-contamination,wear-appropriate-protective-gear,ensure-operability-of-protective-equipment
monitor-cigarette-stamp-machine	tend-packaging-machines,monitor-automated-machines
apply-system-organisational-policies	integrate-headquarter-s-guidelines-into-local-operations
propose-ict-solutions-to-business-problems	provide-improvement-strategies
start-up-chocolate-moulding-line	tend-confectionery-manufacturing-equipment,tend-sweet-making-machines,tend-cocoa-pressing-machines,tend-drying-equipment
calculate-costs-of-repair-operations	estimate-costs-of-required-supplies,estimate-damage,estimate-duration-of-work,calculate-rates-per-hours
property-management-software	hotel-operations,security-in-commercial-buildings,cleaning-techniques
handle-different-pottery-materials	prepare-balls-of-clay,form-moulding-mixture
interpret-scientific-data-to-assess-water-quality	take-readings-and-record-data-such-as-water-levels-temperatures-or-flow-rates,analyze-and-interpret-data-to-provide-evidence-for-phenomena
tolerate-strong-smells	deal-with-challenging-work-conditions
create-sculptures	create-clay-figures,select-artistic-materials-to-create-artworks,design-objects-to-be-crafted
typography	spelling,fine-arts,grammar
plan-procedures-for-cargo-operations	anticipate-logistics-requirements-for-port-operations,manage-logistics
tend-heated-air-tower	control-temperature,light-auxiliary-gas-jets
develop-event-topics	
mechanical-forging-press-parts	mechanics
national-population-census	census-enumeration
identify-physical-characteristics-of-performer	measure-the-human-body-for-wearing-apparel,gather-reference-materials
manufacture-textile-floor-coverings	use-weaving-machine-technologies,tend-automatic-sewing-machines
tend-tunnel-kiln	prevent-kiln-loss-of-heat,prepare-kiln-schedules,light-auxiliary-gas-jets
operate-follow-spots	focus-lighting-equipment,set-up-light-board
environmental-policy	environmental-governance
monitor-conditions-affecting-train-movement	analyse-weather-forecast,weather-forecasting
operate-media-integration-systems	set-up-media-integration-systems,assemble-performance-equipment,set-up-multimedia-equipment,perform-soundchecks,operate-audio-equipment
computer-simulation	computational-modeling
cooperate-with-colleagues	work-with-broad-variety-of-personalities
market-trends-in-sporting-equipment	innovation-processes,financial-forecasting,product-life-cycle,market-research
focus-on-passengers	be-friendly-to-passengers,provide-information-on-train-routes,inform-customers-of-activity-changes,focus-on-service,assist-customers
accounting-department-processes	collect-count-and-disburse-money-do-basic-bookkeeping-and-complete-1ff9f4
perform-business-research	study-topics,conduct-fact-finding
recognise-fake-goods	operate-weighing-machine,operate-optical-measuring-equipment,use-x-ray-machines,use-lensometer
differentiate-between-maxillofacial-tissues	examine-dental-models-and-impressions,interpret-medical-images,provide-strategies-of-differential-diagnosis
tend-swaging-machine	
draw-off-wash-water	
clinical-reports	write-routine-reports,report-test-findings,report-accounts-of-the-professional-activity
wiziq	standards-for-web-based-e-learning,human-computer-interaction,computer-equipment,ict-accessibility-standards,cloud-technologies
communicate-with-waste-treatment-facilities	communicate-with-waste-collectors,communicate-with-stakeholders,liaise-with-local-authorities,maintain-operational-communications
battery-design	battery-components,materials-engineering,engraving-technologies,energy
administer-ict-system	install-operating-system,install-software,add-computer-components,use-back-up-and-recovery-tools
prepare-leather-goods-samples	test-construction-material-samples,test-materials,verify-product-specifications,develop-material-testing-procedures
understand-written-spanish	basic-reading,written-comprehension
understand-the-physical-language-of-a-live-performance	learn-the-choreographic-material,demonstrate-technical-expertise-of-your-dance-style,develop-codified-movements
measure-chemical-substance-viscosity	use-measurement-instruments,weigh-materials
perform-pest-control	protect-plants-during-pest-control,create-crop-protection-plans,ensure-compliance-with-environmental-legislation
represent-artistic-production	liaise-between-theatre-direction-and-design-team,adapt-to-artists-creative-demands,manage-relationships-with-artists,liaise-with-cultural-partners,consult-with-stakeholders-on-implementation-of-a-production
